HO_List,,,,,,,,,,,,
7,8,10,11,12,16,17,18,19,20,21,22,23
Band List,Band Support,Subgroup,Priority,,,,,,,,,
E30-E17,,16,50,,,,,,,,,
E01-E03,,16,51,,,,,,,,,
E01-E07,,16,52,,,,,,,,,
E01-E08,,16,53,,,,,,,,,
E03-E01,,16,54,,,,,,,,,
E05-E02,,16,55,,,,,,,,,
E05-E07,,16,56,,,,,,,,,
E07-E01,,16,57,,,,,,,,,
E08-E01,,16,58,,,,,,,,,
E28-E26,,16,59,,,,,,,,,
E12-E66,,16,60,,,,,,,,,
E13-E66,,16,61,,,,,,,,,
E66-E12,,16,62,,,,,,,,,
E66-E13,,16,63,,,,,,,,,
E01-E11,,16,1000,,,,,,,,,
E01-E21,,16,1000,,,,,,,,,
E04-E14,,16,1000,,,,,,,,,
E07-E31,,16,1000,,,,,,,,,
E11-E01,,16,1000,,,,,,,,,
E11-E18,,16,1000,,,,,,,,,
E12-E14,,16,1000,,,,,,,,,
E13-E14,,16,1000,,,,,,,,,
E14-E04,,16,1000,,,,,,,,,
E14-E12,,16,1000,,,,,,,,,
E14-E13,,16,1000,,,,,,,,,
E14-E66,,16,1000,,,,,,,,,
E18-E11,,16,1000,,,,,,,,,
E18-E42,,16,1000,,,,,,,,,
E19-E21,,16,1000,,,,,,,,,
E19-E42,,16,1000,,,,,,,,,
E21-E01,,16,1000,,,,,,,,,
E21-E19,,16,1000,,,,,,,,,
E21-E28,,16,1000,,,,,,,,,
E28-E21,,16,1000,,,,,,,,,
E31-E07,,16,1000,,,,,,,,,
E66-E14,,16,1000,,,,,,,,,
E04-U02,,17,1,,,,,,,,,
E03-U01,,17,2,,,,,,,,,
E17-U02,,17,3,,,,,,,,,
E01-U01,,17,4,,,,,,,,,
E20-U01,,17,5,,,,,,,,,
E04-U04,,17,6,,,,,,,,,
E04-U05,,17,7,,,,,,,,,
E17-U04,,17,8,,,,,,,,,
E17-U05,,17,9,,,,,,,,,
E02-U05,,17,10,,,,,,,,,
E07-U02,,17,11,,,,,,,,,
E07-U05,,17,12,,,,,,,,,
E07-U01,,17,13,,,,,,,,,
E07-U08,,17,14,,,,,,,,,
E01-U06,,17,15,,,,,,,,,
E01-U08,,17,16,,,,,,,,,
E03-U08,,17,17,,,,,,,,,
E08-U01,,17,18,,,,,,,,,
E19-U01,,17,19,,,,,,,,,
E19-U06,,17,20,,,,,,,,,
E02-U02,,17,21,,,,,,,,,
E05-U02,,17,22,,,,,,,,,
E05-U05,,17,23,,,,,,,,,
E05-U01,,17,24,,,,,,,,,
E05-U08,,17,25,,,,,,,,,
E12-U02,,17,26,,,,,,,,,
E12-U04,,17,27,,,,,,,,,
E12-U05,,17,28,,,,,,,,,
E13-U02,,17,29,,,,,,,,,
E13-U04,,17,30,,,,,,,,,
E13-U05,,17,31,,,,,,,,,
E30-U02,,17,32,,,,,,,,,
E30-U04,,17,33,,,,,,,,,
E30-U05,,17,34,,,,,,,,,
E08-U08,,17,35,,,,,,,,,
E20-U08,,17,36,,,,,,,,,
E28-U01,,17,37,,,,,,,,,
E04-G1900,,17,100,,,,,,,,,
E17-G1900,,17,101,,,,,,,,,
E03-G900,,17,102,,,,,,,,,
E20-G900,,17,103,,,,,,,,,
E04-G850,,17,104,,,,,,,,,
E17-G850,,17,105,,,,,,,,,
E07-G1900,,17,106,,,,,,,,,
E07-G850,,17,107,,,,,,,,,
E07-G1800,,17,108,,,,,,,,,
E07-G900,,17,109,,,,,,,,,
E01-G900,,17,110,,,,,,,,,
E19-G900,,17,111,,,,,,,,,
E03-G1800,,17,112,,,,,,,,,
E20-G1800,,17,113,,,,,,,,,
E28-G900,,17,114,,,,,,,,,
E08-G1800,,17,115,,,,,,,,,
E01-C00,,17,1000,,,,,,,,,
E01-C04,,17,1000,,,,,,,,,
E01-C06,,17,1000,,,,,,,,,
E01-U09,,17,1000,,,,,,,,,
E01-U19,,17,1000,,,,,,,,,
E02-C00,,17,1000,,,,,,,,,
E02-C01,,17,1000,,,,,,,,,
E02-C15,,17,1000,,,,,,,,,
E03-C00,,17,1000,,,,,,,,,
E03-U19,,17,1000,,,,,,,,,
E04-C00,,17,1000,,,,,,,,,
E04-C01,,17,1000,,,,,,,,,
E05-C00,,17,1000,,,,,,,,,
E05-C01,,17,1000,,,,,,,,,
E05-C04,,17,1000,,,,,,,,,
E05-C15,,17,1000,,,,,,,,,
E07-C00,,17,1000,,,,,,,,,
E11-C00,,17,1000,,,,,,,,,
E11-C06,,17,1000,,,,,,,,,
E12-C00,,17,1000,,,,,,,,,
E12-C01,,17,1000,,,,,,,,,
E12-C15,,17,1000,,,,,,,,,
E13-C00,,17,1000,,,,,,,,,
E13-C01,,17,1000,,,,,,,,,
E14-C00,,17,1000,,,,,,,,,
E14-C01,,17,1000,,,,,,,,,
E18-C00,,17,1000,,,,,,,,,
E18-C06,,17,1000,,,,,,,,,
E19-U09,,17,1000,,,,,,,,,
E19-U19,,17,1000,,,,,,,,,
E21-G900,,17,1000,,,,,,,,,
E21-U01,,17,1000,,,,,,,,,
E21-U06,,17,1000,,,,,,,,,
E21-U09,,17,1000,,,,,,,,,
E21-U19,,17,1000,,,,,,,,,
E25-C01,,17,1000,,,,,,,,,
E25-C10,,17,1000,,,,,,,,,
E26-C01,,17,1000,,,,,,,,,
E26-C10,,17,1000,,,,,,,,,
E27-U01,,17,1000,,,,,,,,,
E28-U19,,17,1000,,,,,,,,,
E31-G1800,,17,1000,,,,,,,,,
E31-G1900,,17,1000,,,,,,,,,
E31-G850,,17,1000,,,,,,,,,
E31-G900,,17,1000,,,,,,,,,
E31-U01,,17,1000,,,,,,,,,
E31-U05,,17,1000,,,,,,,,,
E66-C00,,17,1000,,,,,,,,,
E01M-U01,,17,1000,,,,,,,,,
E01M-U06,,17,1000,,,,,,,,,
E01M-U08,,17,1000,,,,,,,,,
E01M-U19,,17,1000,,,,,,,,,
E03M-G1800,,17,1000,,,,,,,,,
E03M-G900,,17,1000,,,,,,,,,
E03M-U01,,17,1000,,,,,,,,,
E03M-U08,,17,1000,,,,,,,,,
E03M-U19,,17,1000,,,,,,,,,
E05M-U01,,17,1000,,,,,,,,,
E05M-U08,,17,1000,,,,,,,,,
E07M-G1800,,17,1000,,,,,,,,,
E07M-G1900,,17,1000,,,,,,,,,
E07M-G850,,17,1000,,,,,,,,,
E07M-G900,,17,1000,,,,,,,,,
E07M-U01,,17,1000,,,,,,,,,
E07M-U02,,17,1000,,,,,,,,,
E07M-U05,,17,1000,,,,,,,,,
E07M-U08,,17,1000,,,,,,,,,
E08M-U01,,17,1000,,,,,,,,,
E08M-U08,,17,1000,,,,,,,,,
E20M-G1800,,17,1000,,,,,,,,,
E20M-G900,,17,1000,,,,,,,,,
E20M-U01,,17,1000,,,,,,,,,
E20M-U08,,17,1000,,,,,,,,,
E28M-U01,,17,1000,,,,,,,,,
E28M-U19,,17,1000,,,,,,,,,
E41-E39,,18,1,,,,,,,,,
E41-E40,,18,2,,,,,,,,,
E39-E41,,18,3,,,,,,,,,
E40-E41,,18,4,,,,,,,,,
E39-E40,,18,5,,,,,,,,,
E40-E39,,18,6,,,,,,,,,
E38-E39,,18,7,,,,,,,,,
E39-E38,,18,8,,,,,,,,,
E38-E40,,18,9,,,,,,,,,
E40-E38,,18,10,,,,,,,,,
E34-E38,,18,11,,,,,,,,,
E34-E39,,18,12,,,,,,,,,
E34-E40,,18,13,,,,,,,,,
E34-E41,,18,14,,,,,,,,,
E38-E34,,18,15,,,,,,,,,
E39-E34,,18,16,,,,,,,,,
E40-E34,,18,17,,,,,,,,,
E41-E34,,18,18,,,,,,,,,
E41-E42,,18,1000,,,,,,,,,
E42-E41,,18,1000,,,,,,,,,
E41-UA,,19,1,,,,,,,,,
E39-UA,,19,2,,,,,,,,,
E40-UA,,19,3,,,,,,,,,
E38-UA,,19,4,,,,,,,,,
E34-UA,,19,5,,,,,,,,,
E41-UF,,19,6,,,,,,,,,
E39-UF,,19,7,,,,,,,,,
E40-UF,,19,8,,,,,,,,,
E38-UF,,19,9,,,,,,,,,
E34-UF,,19,10,,,,,,,,,
E41-U01,,19,100,,,,,,,,,
E41-U08,,19,101,,,,,,,,,
E40-U01,,19,102,,,,,,,,,
E40-U08,,19,103,,,,,,,,,
E38-U01,,19,104,,,,,,,,,
E39-U01,,19,105,,,,,,,,,
E34-U01,,19,106,,,,,,,,,
E34-U08,,19,107,,,,,,,,,
E41-G900,,19,200,,,,,,,,,
E39-G900,,19,201,,,,,,,,,
E40-G900,,19,202,,,,,,,,,
E38-G900,,19,203,,,,,,,,,
E34-G900,,19,204,,,,,,,,,
E41-G1800,,19,205,,,,,,,,,
E39-G1800,,19,206,,,,,,,,,
E40-G1800,,19,207,,,,,,,,,
E38-G1800,,19,208,,,,,,,,,
E34-G1800,,19,209,,,,,,,,,
E34-UE,,19,1000,,,,,,,,,
E38-UE,,19,1000,,,,,,,,,
E39-UE,,19,1000,,,,,,,,,
E40-UE,,19,1000,,,,,,,,,
E41-UE,,19,1000,,,,,,,,,
E42-UA,,19,1000,,,,,,,,,
E42-UE,,19,1000,,,,,,,,,
E42-UF,,19,1000,,,,,,,,,
E41-C00,,19,1000,,,,,,,,,
E42-G1800,,19,1000,,,,,,,,,
E42-G900,,19,1000,,,,,,,,,
E42-U01,,19,1000,,,,,,,,,
E41M-G1800,,19,1000,,,,,,,,,
E41M-G900,,19,1000,,,,,,,,,
E41M-U01,,19,1000,,,,,,,,,
E41M-U08,,19,1000,,,,,,,,,
E25-E41,,20,1,,,,,,,,,
E07-E40,,20,2,,,,,,,,,
E03-E41,,20,3,,,,,,,,,
E03-E40,,20,4,,,,,,,,,
E01-E41,,20,5,,,,,,,,,
E26-E41,,20,6,,,,,,,,,
E28-E41,,20,7,,,,,,,,,
E05-E41,,20,8,,,,,,,,,
E08-E40,,20,9,,,,,,,,,
E08-E41,,20,10,,,,,,,,,
E01-E42,,20,1000,,,,,,,,,
E03-E42,,20,1000,,,,,,,,,
E18-E42,,20,1000,,,,,,,,,
E19-E42,,20,1000,,,,,,,,,
E21-E42,,20,1000,,,,,,,,,
E26-E42,,20,1000,,,,,,,,,
E28-E42,,20,1000,,,,,,,,,
E41-E25,,21,1,,,,,,,,,
E40-E07,,21,2,,,,,,,,,
E41-E03,,21,3,,,,,,,,,
E40-E03,,21,4,,,,,,,,,
E41-E01,,21,5,,,,,,,,,
E41-E26,,21,6,,,,,,,,,
E41-E28,,21,7,,,,,,,,,
E41-E05,,21,8,,,,,,,,,
E40-E08,,21,9,,,,,,,,,
E41-E08,,21,10,,,,,,,,,
E42-E01,,21,1000,,,,,,,,,
E42-E03,,21,1000,,,,,,,,,
E42-E18,,21,1000,,,,,,,,,
E42-E19,,21,1000,,,,,,,,,
E42-E21,,21,1000,,,,,,,,,
E42-E26,,21,1000,,,,,,,,,
E42-E28,,21,1000,,,,,,,,,
E04-U02-G1900,,22,1,,,,,,,,,
E17-U02-G1900,,22,2,,,,,,,,,
E12-U02-G1900,,22,3,,,,,,,,,
E03-U01-G900,,22,4,,,,,,,,,
E07-U01-G900,,22,5,,,,,,,,,
E20-U01-G900,,22,6,,,,,,,,,
E31-U01-G900,,22,1000,,,,,,,,,
E41-UA-G900,,23,1,,,,,,,,,
E39-UA-G900,,23,2,,,,,,,,,
E40-UA-G900,,23,3,,,,,,,,,
E38-UA-G900,,23,4,,,,,,,,,
CA_4A-17A,,24,1,,,,,,,,,
CA_1A-5A,,24,2,,,,,,,,,
CA_1A-7A,,24,3,,,,,,,,,
CA_1A-8A,,24,4,,,,,,,,,
CA_1A-18A,,24,5,,,,,,,,,
CA_1A-19A,,24,6,,,,,,,,,
CA_1A-26A,,24,7,,,,,,,,,
CA_2A-4A,,24,8,,,,,,,,,
CA_2A-5A,,24,9,,,,,,,,,
CA_2A-12A,,24,10,,,,,,,,,
CA_2A-13A,,24,11,,,,,,,,,
CA_2A-17A,,24,12,,,,,,,,,
CA_2A-29A,,24,13,,,,,,,,,
CA_2A-30A,,24,14,,,,,,,,,
CA_3A-5A,,24,15,,,,,,,,,
CA_3A-7A,,24,16,,,,,,,,,
CA_3A-8A,,24,18,,,,,,,,,
CA_3A-19A,,24,18,,,,,,,,,
CA_3A-20A,,24,19,,,,,,,,,
CA_3A-26A,,24,20,,,,,,,,,
CA_4A-5A,,24,21,,,,,,,,,
CA_4A-7A,,24,22,,,,,,,,,
CA_4A-12A,,24,23,,,,,,,,,
CA_4A-13A,,24,24,,,,,,,,,
CA_4A-29A,,24,25,,,,,,,,,
CA_4A-30A,,24,26,,,,,,,,,
CA_5A-7A,,24,27,,,,,,,,,
CA_5A-30A,,24,28,,,,,,,,,
CA_7A-20A,,24,29,,,,,,,,,
CA_12A-30A,,24,30,,,,,,,,,
CA_30A-29A,,24,31,,,,,,,,,
CA_1A-3A,,24,32,,,,,,,,,
CA_2A-66A,,24,32,,,,,,,,,
CA_1A-28A,,24,33,,,,,,,,,
CA_5A-66A,,24,33,,,,,,,,,
CA_12A-66A,,24,34,,,,,,,,,
CA_30A-66A,,24,35,,,,,,,,,
CA_7A-28A,,24,36,,,,,,,,,
CA_1A-11A,,24,37,,,,,,,,,
CA_1A-20A,,24,38,,,,,,,,,
CA_1A-32A,,24,39,,,,,,,,,
CA_2A-7A,,24,40,,,,,,,,,
CA_2A-28A,,24,41,,,,,,,,,
CA_2A-71A,,24,42,,,,,,,,,
CA_3A-11A,,24,43,,,,,,,,,
CA_3A-21A,,24,44,,,,,,,,,
CA_3A-28A,,24,45,,,,,,,,,
CA_4A-28A,,24,46,,,,,,,,,
CA_4A-71A,,24,47,,,,,,,,,
CA_5A-25A,,24,48,,,,,,,,,
CA_7A-8A,,24,49,,,,,,,,,
CA_7A-12A,,24,50,,,,,,,,,
CA_7A-32A,,24,51,,,,,,,,,
CA_7A-66A,,24,52,,,,,,,,,
CA_8A-11A,,24,53,,,,,,,,,
CA_8A-32A,,24,54,,,,,,,,,
CA_11A-18A,,24,55,,,,,,,,,
CA_11A-28A,,24,56,,,,,,,,,
CA_12A-25A,,24,57,,,,,,,,,
CA_13A-66A,,24,58,,,,,,,,,
CA_21A-28A,,24,59,,,,,,,,,
CA_25A-26A,,24,60,,,,,,,,,
CA_29A-30A,,24,61,,,,,,,,,
CA_66A-71A,,24,62,,,,,,,,,
CA_1A-21A,,24,1000,,,,,,,,,
CA_2A-14A,,24,1000,,,,,,,,,
CA_3A-32A,,24,1000,,,,,,,,,
CA_5A-12A,,24,1000,,,,,,,,,
CA_5A-13A,,24,1000,,,,,,,,,
CA_5A-17A,,24,1000,,,,,,,,,
CA_5A-29A,,24,1000,,,,,,,,,
CA_14A-30A,,24,1000,,,,,,,,,
CA_14A-66A,,24,1000,,,,,,,,,
CA_18A-28A,,24,1000,,,,,,,,,
CA_19A-21A,,24,1000,,,,,,,,,
CA_19A-28A,,24,1000,,,,,,,,,
CA_20A-32A,,24,1000,,,,,,,,,
CA_29A-66A,,24,1000,,,,,,,,,
CA_4A-4A,,25,1,,,,,,,,,
CA_2A-2A,,25,2,,,,,,,,,
CA_7A-7A,,25,3,,,,,,,,,
CA_25A-25A,,25,4,,,,,,,,,
CA_66A-66A,,25,5,,,,,,,,,
CA_3A-3A,,25,6,,,,,,,,,
CA_1A-1A,,25,7,,,,,,,,,
CA_5A-5A,,25,1000,,,,,,,,,
CA_3C,,26,1,,,,,,,,,
CA_7C,,26,2,,,,,,,,,
CA_66C,,26,3,,,,,,,,,
CA_66B,,26,4,,,,,,,,,
CA_1C,,26,5,,,,,,,,,
CA_2C,,26,6,,,,,,,,,
CA_7B,,26,7,,,,,,,,,
CA_8B,,26,8,,,,,,,,,
CA_12B,,26,9,,,,,,,,,
CA_5B,,26,1000,,,,,,,,,
CA_39A-41A,,27,1,,,,,,,,,
CA_39A-46A,,27,2,,,,,,,,,
CA_40A-46A,,27,3,,,,,,,,,
CA_41A-46A,,27,4,,,,,,,,,
CA_41A-42A,,27,1000,,,,,,,,,
CA_41A-41A,,28,1,,,,,,,,,
CA_40A-40A,,28,2,,,,,,,,,
CA_46A-46A,,28,3,,,,,,,,,
CA_48A-48A,,28,4,,,,,,,,,
CA_41C,,29,1,,,,,,,,,
CA_39C,,29,2,,,,,,,,,
CA_40C,,29,3,,,,,,,,,
CA_38C,,29,4,,,,,,,,,
CA_46C,,29,5,,,,,,,,,
CA_48C,,29,6,,,,,,,,,
CA_42C,,29,1000,,,,,,,,,
CA_1A-38A,,30,1,,,,,,,,,
CA_1A-40A,,30,2,,,,,,,,,
CA_1A-46A,,30,3,,,,,,,,,
CA_2A-46A,,30,4,,,,,,,,,
CA_2A-48A,,30,5,,,,,,,,,
CA_2A-49A,,30,6,,,,,,,,,
CA_3A-46A,,30,7,,,,,,,,,
CA_4A-46A,,30,8,,,,,,,,,
CA_5A-38A,,30,9,,,,,,,,,
CA_5A-40A,,30,10,,,,,,,,,
CA_5A-41A,,30,11,,,,,,,,,
CA_5A-46A,,30,12,,,,,,,,,
CA_5A-48A,,30,13,,,,,,,,,
CA_7A-40A,,30,14,,,,,,,,,
CA_7A-42A,,30,15,,,,,,,,,
CA_7A-46A,,30,16,,,,,,,,,
CA_8A-38A,,30,17,,,,,,,,,
CA_8A-39A,,30,18,,,,,,,,,
CA_8A-40A,,30,19,,,,,,,,,
CA_8A-41A,,30,20,,,,,,,,,
CA_8A-42A,,30,21,,,,,,,,,
CA_8A-46A,,30,22,,,,,,,,,
CA_11A-41A,,30,23,,,,,,,,,
CA_11A-42A,,30,24,,,,,,,,,
CA_11A-46A,,30,25,,,,,,,,,
CA_12A-46A,,30,26,,,,,,,,,
CA_13A-46A,,30,27,,,,,,,,,
CA_13A-48A,,30,28,,,,,,,,,
CA_20A-38A,,30,29,,,,,,,,,
CA_20A-42A,,30,30,,,,,,,,,
CA_20A-46A,,30,31,,,,,,,,,
CA_25A-41A,,30,32,,,,,,,,,
CA_26A-41A,,30,33,,,,,,,,,
CA_28A-40A,,30,34,,,,,,,,,
CA_28A-41A,,30,35,,,,,,,,,
CA_28A-42A,,30,36,,,,,,,,,
CA_32A-38A,,30,37,,,,,,,,,
CA_46A-66A,,30,38,,,,,,,,,
CA_48A-66A,,30,39,,,,,,,,,
CA_1A-41A,,30,1000,,,,,,,,,
CA_1A-42A,,30,1000,,,,,,,,,
CA_3A-38A,,30,1000,,,,,,,,,
CA_3A-40A,,30,1000,,,,,,,,,
CA_3A-41A,,30,1000,,,,,,,,,
CA_3A-42A,,30,1000,,,,,,,,,
CA_19A-42A,,30,1000,,,,,,,,,
CA_21A-42A,,30,1000,,,,,,,,,
CA_2A-4A-12A,,31,1,,,,,,,,,
CA_39A-41C,,31,1,,,,,,,,,
CA_2A-4A-29A,,31,2,,,,,,,,,
CA_39C-41A,,31,2,,,,,,,,,
CA_2A-5A-30A,,31,3,,,,,,,,,
CA_41D,,31,3,,,,,,,,,
CA_2A-12A-30A,,31,4,,,,,,,,,
CA_40D,,31,4,,,,,,,,,
CA_2A-29A-30A,,31,5,,,,,,,,,
CA_4A-5A-30A,,31,6,,,,,,,,,
CA_4A-12A-30A,,31,7,,,,,,,,,
CA_4A-29A-30A,,31,8,,,,,,,,,
CA_4A-4A-5A,,31,9,,,,,,,,,
CA_4A-4A-12A,,31,10,,,,,,,,,
CA_4A-4A-13A,,31,11,,,,,,,,,
CA_1A-3A-5A,,31,12,,,,,,,,,
CA_1A-3A-26A,,31,13,,,,,,,,,
